grb_name,flare_num,t_start,t_peak,t_stop,par_t_start,par_rise,par_decay,par_amp,par_t_start_err,par_rise_err,par_decay_err,par_amp_err,fluence_tot,fluence_rise,fluence_decay,peak_flux,peak_flux_err,redshift,conversion,t_rise,t_decay,t_wait,duration,d_l,e_iso,L_p,L_iso
GRB100725A,1,58.0295893365324,76.884,86.976,43.11829040839339,178.19293940142666,3.914928866999756,7.541178262034326e-13,0.4358800465391571,0.0,0.1331472568180324,9.736815719855594e-13,1061.600104184643,826.6017997989534,234.99830438568952,134.498,16.43201,,6e-11,18.854410663467597,10.091999999999999,,28.946410663467596,,,,
GRB100725A,2,205.167,224.78,238.805,200.83315314391973,35.587634041319504,0.7089861056542749,1.351468694626549e-15,0.5190285315358393,0.0,0.0,3.9247736137836473e-16,16.296491527831492,16.296491524775895,3.055597775409063e-09,31.40982,4.682329,,6e-11,19.613,14.025000000000006,147.1374106634676,33.638000000000005,,,,
GRB080520A,1,146.753,172.883,198.893,143.45813207855335,155.30834580176744,7.238435156132371,9.117136694694798e-05,12.948602960452614,186.46105458945465,2.74804884889852,0.0024081562098737,461.2107852153562,120.9351034378214,340.2756817775348,57.84502,8.981997,,0.0,26.130000000000024,26.00999999999999,,52.140000000000015,,,,
GRB080520A,2,449.116,596.227,691.012,483.255342032485,587.1661219073617,22.029652324473265,2.2381047233901457e-07,71.16286619617604,1127.198824341585,13.25915230783581,1.2058831578836856e-05,241.9867005728389,94.28828886065054,147.6984117121884,8.120841,1.482657,,0.0,147.111,94.78499999999997,302.363,241.89599999999996,,,,
GRB080520A,3,839.013,969.664,1001.992,874.1376129096311,13.814334846053564,48.82360865284349,5.803111600929209,25.598573372256386,61.88560651111534,34.99981340389486,5.655979005131439,191.10753125669717,168.43077828123543,22.6767529754617,4.635434,0.8725384,,0.0,130.65099999999995,32.327999999999975,389.89700000000005,162.97899999999993,,,,
GRB120521C,1,142.155,155.238,163.618,137.52397538947213,19.90808167880362,5.745707212555906,219.3463041994893,55.53628122281551,9.661318488882896,3.501051097721561,259.9375103177122,2311.972746645709,1768.1141536236375,543.8585930220711,459.5817,84.53498,5.93,3.5099999999999994e-11,13.082999999999998,8.379999999999995,20.512987012987015,21.462999999999994,1.8015437655945455e+29,1.3606579826228245e+55,2.704761592365758e+61,4.393309332141908e+54
GRB120521C,2,164.599,175.783,179.472,156.4471222480782,102.0946835380829,2.3332880708009345,3.68751559087956e-11,0.1903801433101844,0.0,0.0587592651537257,3.410425746491013e-11,6434.233230822746,5160.093578588041,1274.1396522347052,1368.256,141.3789,5.93,3.5099999999999994e-11,11.183999999999997,3.6890000000000214,22.44399999999999,14.873000000000019,1.8015437655945455e+29,3.786718861750327e+55,8.052553609780378e+61,1.7644027238573073e+55
GRB120521C,3,247.04,255.404,258.183,240.95706007989688,81.2938247671138,1.878901038922551,1.5156417080378296e-11,0.2275797177278019,0.0,0.0778133643597758,2.2776368109769583e-11,1314.8429972130916,979.664323620798,335.1786735922935,545.0245,110.3224,5.93,3.5099999999999994e-11,8.364000000000004,2.7789999999999964,82.441,11.143,1.8015437655945455e+29,7.738203759751633e+54,3.207615391340323e+61,4.812505793330236e+54
GRB121202A,1,187.893,194.07,206.389,178.31962599238065,117.06135715346862,2.768205514389023,2.4615508009273635e-11,0.5372859053116781,0.0,0.156002356940288,2.836346347938124e-11,1499.3029852548875,361.7416512218017,1137.5613340330858,573.7585,66.79481,,3.5399999999999995e-11,6.1769999999999925,12.319000000000017,,18.49600000000001,,,,
GRB121202A,2,218.895,220.427,251.97,199.4994173024577,187.2354505901017,4.574990639947631,7.482880840432628e-11,0.6620760125514539,0.0,0.1780137226075741,9.919398602041178e-11,2422.5629651912004,77.03205157379993,2345.5309136174005,390.1657,48.40184,,3.5399999999999995e-11,1.5319999999999823,31.543000000000006,31.00200000000001,33.07499999999999,,,,
GRB121202A,3,303.717,315.953,321.763,295.12555545787217,128.60879158263504,2.97589529199628,9.86559569809884e-12,0.4572840612430838,0.0,0.1548374785543176,1.8652743507835654e-11,1265.0653110610633,757.947304227105,507.1180068339584,217.1233,28.32278,,3.5399999999999995e-11,12.23599999999999,5.810000000000002,84.82199999999997,18.045999999999992,,,,
GRB121202A,4,357.048,367.743,373.012,343.7433367946711,133.4592978776441,3.0598835890124945,5.487337777129431e-12,0.5655089234494579,0.0,0.1669463671854038,1.0967075312629908e-11,1046.2330171502897,765.0188939973457,281.2141231529439,149.6965,18.51741,,3.5399999999999995e-11,10.694999999999993,5.2690000000000055,53.33100000000002,15.963999999999999,,,,
GRB120312A,1,79.7280462020729,113.91,121.937,77.68287021945052,192.84786472672175,4.426194943060608,1.7635010581000455e-11,1.2277781807738395,0.0,0.3003733120123577,4.369091250961559e-11,5060.357409503694,3940.1163091790895,1120.2411003246036,646.4455,78.81083,,4.82e-11,34.18195379792709,8.027000000000001,,42.208953797927094,,,,
GRB060510A,1,91.274,98.551,111.089,92.12413403951594,6.195659071227621,5.382189366134201,216.53775724380765,0.4578600718701128,1.6454409455692447,0.3647286623587779,8.449868324865562,831.1830477887806,293.8578284719947,537.3252193167859,133.726,16.8489,,4.53e-11,7.277000000000001,12.537999999999997,,19.814999999999998,,,,
GRB060510A,2,238.117,263.532,275.844,212.54195233470125,286.66657438598133,6.5280246389379935,3.988583596844585e-12,0.9970878008203604,0.0,0.2933113099247298,6.605606342917048e-12,2168.704367585482,1559.321962389601,609.3824051958812,110.9793,13.8436,,4.53e-11,25.414999999999992,12.312000000000012,146.843,37.727000000000004,,,,
GRB091024A,1,140.811,146.023,151.476,137.5211324063122,52.67261013754576,1.209519389821214,1.7007470439957278e-11,0.1843668716786525,0.0,0.0514465392678235,2.6417804935713465e-11,1408.1721233043952,706.7886454837258,701.3834778206694,425.6163,56.21126,,0.0,5.211999999999989,5.453000000000003,,10.664999999999992,,,,
GRB091024A,2,164.365,174.68,194.035,157.29499456046534,117.92465604815057,2.718688928253908,9.441496597484671e-12,0.3499629239373432,0.0,0.1003115496092838,1.2656432262311196e-11,1559.7264719983918,553.5166376047202,1006.2098343936716,296.6385,50.23664,,0.0,10.314999999999998,19.35499999999999,23.554000000000002,29.669999999999987,,,,
GRB090313A,1,294.52,302.573,313.507,282.9132747111845,134.788128203461,3.1365136416882846,8.22619213615004e-12,0.5829244702031368,0.0,0.1767638409000029,1.6695118595766478e-11,981.1141330794868,362.2275730892856,618.8865599902014,154.8011,18.74876,,0.0,8.052999999999997,10.934000000000026,,18.987000000000023,,,,
GRB121217A,1,51.567,60.98,76.05,40.90014693777263,130.73906029905214,2.9602575835344367,4.337267988322346e-11,0.1285089391910359,0.0,0.036902146253556,1.9879963226741478e-11,14903.159725769736,6441.009739951497,8462.14998581824,1296.497,206.1226,3.1,4.58e-11,9.412999999999997,15.07,12.577317073170732,24.482999999999997,8.35133394580663e+28,3.185782070956311e+55,2.77146388661906e+61,5.3350106159052714e+54
GRB121217A,2,187.759,217.28,237.741,165.4530406021249,328.69846074263364,7.463514292948961,1.3094789462299194e-11,0.4451941771402862,0.0,0.1650536795238074,1.0695708641360789e-11,9191.807917904473,4840.246499593782,4351.56141831069,376.42,48.26626,3.1,4.58e-11,29.521000000000015,20.461000000000013,136.19199999999998,49.98200000000003,8.35133394580663e+28,1.9648918352461583e+55,8.046562670034305e+60,1.6117915498597984e+54
GRB081222A,1,576.012,611.074,639.54,592.4911359490395,21.50169805884447,6.602454327335253,3.110698083254269,12.428286770443616,70.38795488863934,6.049924455799572,18.786567500376297,37.40284824674583,24.45934893429599,12.943499312449845,28.39353,4.232663,,0.0,35.06200000000001,28.466000000000008,,63.52800000000002,,,,
GRB120514A,1,150.01,163.038,168.089,138.36981760642573,129.98444475028526,3.037717839971125,6.260259241343872e-12,0.8530619003159868,0.0,0.2620531045892206,7.645943289585492e-13,617.9001469004795,484.7354264318311,133.16472046864843,171.0964,24.16432,,6.7e-11,13.02800000000002,5.050999999999988,,18.079000000000008,,,,
GRB120514A,2,251.279,263.264,270.18,237.73507915605705,141.867714453755,3.263284501167727,5.347358171171085e-12,0.5643638961302825,0.0,0.1674649881582677,1.0016712510912222e-11,1010.991985161514,715.3405908426982,295.6513943188156,148.2547,19.9582,,6.7e-11,11.985000000000014,6.915999999999997,101.269,18.90100000000001,,,,
GRB120514A,3,286.778,295.726,301.85,286.61372929726986,57.378246507837886,1.3062016911136838,2.091520568530176e-12,0.4202242608153373,0.0,0.1120015960075159,6.58720602033329e-12,259.204164569333,125.25257156168333,133.95159300764965,98.57206,15.6965,,6.7e-11,8.947999999999979,6.124000000000024,35.499000000000024,15.072000000000003,,,,
GRB120514A,4,307.03,317.434,324.531,305.3332935074611,65.27692263462279,1.497223602183749,1.9634392637427936e-12,0.5424938708271344,0.0,0.1431509235719924,6.8598285307604186e-12,214.8641672042969,148.44828470136545,66.41588250293145,87.70698,13.81626,,6.7e-11,10.404000000000053,7.09699999999998,20.251999999999953,17.501000000000033,,,,
GRB120514A,5,385.864,395.019,401.232,374.2131119794281,122.39806387816368,2.845468696627944,3.658829951997813e-12,0.909543317227404,0.0,0.2593880216589622,1.2021623156461629e-11,393.6453108398638,247.3865381683813,146.25877267148252,77.9594,12.32569,,6.7e-11,9.15500000000003,6.213000000000022,78.834,15.368000000000052,,,,
GRB120328A,1,96.9398456498187,102.463516848627,144.552,100.7439262968444,0.2098803283222473,12.067214098883971,21.5676372742656,6.207997910062513,1.640576235621,3.6625614886362623,17.83743835437244,239.66702191246904,23.77516147236132,215.8918604401077,75.2098910256694,11.3007399102342,,4.76e-11,5.523671198808302,42.088483151373,,47.6121543501813,,,,
GRB060427A,1,174.229,201.811,356.535,160.37758833574588,100.96168560160244,29.403242606061028,20.068035797917847,916.8874194869866,442.4840662405036,73.83496267497414,449.3366131717998,1171.1932528493353,176.88825268329262,994.3050001660428,15.4242,2.773134,,0.0,27.581999999999994,154.72400000000002,,182.306,,,,
GRB090515A,1,88.067,106.521,124.598,84.9305754624704,118.38144901724516,4.754757046674296,9.572753893335757e-06,23.37118767494313,357.60016552178433,4.452770013891374,0.0007492888093353,513.1285914663499,152.06661530701066,361.0619761593392,55.32827,8.247861,,0.0,18.454000000000008,18.076999999999998,,36.531000000000006,,,,
GRB121201A,1,60.9821647165414,79.856,109.965,76.92063406912506,1.0736131611969162e-05,16.92273506779211,170.96675337338897,2.561492710955176,0.5718922095026945,2.213131907435339,48.42923000274719,2483.241615770008,461.2909391300048,2021.950676640003,187.2976,24.12402,3.385,4.14e-11,18.873835283458597,30.10900000000001,13.906993093852087,48.982835283458606,9.282745401298436e+28,6.132140861923323e+54,4.625145048336465e+60,5.489563338652687e+53
GRB121201A,2,195.029,218.101,252.161,176.3174073059822,301.56372392175047,7.900993857209645,1.0079248621517331e-10,15.07749705870111,285.9260800435245,2.387836791738552,4.0105154674891845e-09,528.9224463402799,118.65958704537134,410.2628592949085,27.94303,4.165523,3.385,4.14e-11,23.072000000000003,34.06,134.0468352834586,57.132000000000005,9.282745401298436e+28,1.3061262043105491e+54,6.900278852479545e+59,1.002479067055548e+53
GRB130806A,1,761.715,803.116,812.803,769.3338422920298,188.01072581310157,4.310961562054263,2.3554262644679928e-12,0.8027368440739227,0.0,0.1783747322140875,3.34051671490284e-13,686.7458139323992,486.8999267549638,199.84588717743543,51.99172,7.750479,,6.11e-11,41.400999999999954,9.687000000000012,,51.087999999999965,,,,
GRB130806A,2,1036.178,1102.64,1139.892,1030.02943217429,464.7314573536086,10.657997882879243,1.6613369872604306e-12,2.240469578269233,0.0,0.6455976083813567,3.676744394091345e-12,1207.037512761554,577.0202424916449,630.0172702699089,54.10508,8.242496,,6.11e-11,66.46199999999999,37.25199999999995,274.4630000000001,103.71399999999994,,,,
GRB090621B,1,123.710021744893,134.501,142.412,110.96490630245974,136.07378146782824,3.104890700489236,2.2862147794936996e-12,0.6740291639161566,0.0,0.1577145140081375,5.00530301343341e-14,563.925501303758,363.43043766357175,200.49506364018623,67.91701,10.65772,,2.88e-11,10.790978255107007,7.911000000000001,,18.701978255107008,,,,
GRB090621B,2,216.168,256.817,263.069,231.73527316574803,135.3791140486587,3.0661848513071863,2.184361469590009e-12,1.5288748734078612,0.0,0.3466273405720562,9.197335634889252e-12,722.9869985197687,549.694742198538,173.29225632123067,77.38322,11.53599,,2.88e-11,40.649,6.2520000000000095,92.45797825510701,46.90100000000001,,,,
GRB090621B,3,296.638,314.42,328.23,291.3689489670995,153.50559902530404,3.5392319732445747,1.5025397886382896e-12,1.6742252378524327,0.0,0.5004462563151493,4.2500002897446054e-13,299.76532460615647,122.62319898103394,177.14212562512253,43.24168,6.446298,,2.88e-11,17.78200000000004,13.810000000000002,80.46999999999997,31.59200000000004,,,,
GRB070420A,1,181.254,197.11,205.639,189.39983964564732,62.97410266508143,1.4385030845589146,1.8016457882178412e-12,0.4716062368348223,0.0,0.1380239094989755,6.357128777185913e-12,214.0914126050219,33.11002706258572,180.9813855424362,175.4061,20.13589,,0.0,15.856000000000023,8.528999999999996,,24.38500000000002,,,,
GRB070420A,2,243.98,257.356,267.007,254.48396282900188,0.0508261967720694,7.725220722104883,25.465912506389596,2.1941795190660662,0.4463100065634729,1.682573967827172,12.095329450432784,152.61760500820407,56.08949755312334,96.52810745508071,185.5418,20.77996,,0.0,13.376000000000005,9.65100000000001,62.726,23.027000000000015,,,,
GRB070420A,3,421.383,423.552,427.277,422.70401518788543,1.901718270233818,0.3236805757309139,23.093540382183424,0.3581195432943317,3.344533587864466,0.1697237825358988,182.98469488206285,61.84372602574567,24.55141684087619,37.29230918486948,201.5017,21.78474,,0.0,2.1690000000000396,3.724999999999966,177.403,5.8940000000000055,,,,
GRB070420A,4,431.166,435.442,447.402,444.494804597417,14.279733655457967,0.3164976044567375,1.0974296660006404e-12,0.1631398943928945,0.0,0.0491980761149109,6.480412878296146e-12,76.85779798574023,0.0,76.85779798574023,160.2276,19.51941,,0.0,4.2760000000000105,11.95999999999998,9.783000000000015,16.23599999999999,,,,
GRB070420A,5,450.589,453.53,462.202,454.8697084191078,34.686073533024306,0.8060822712869602,5.2822923368376115e-12,0.1922745985501281,0.0,0.0560550132035951,1.3274429508946232e-11,160.0021956987396,0.0,160.0021956987396,168.2427,19.6791,,0.0,2.940999999999974,8.672000000000025,19.423000000000002,11.613,,,,
GRB070420A,6,468.296,487.692,503.587,461.686851665284,166.78955622141592,3.833347168342781,6.3653539847270895e-12,0.5398299642068929,0.0,0.1876777749002112,1.136602247740886e-11,1584.868178495616,726.1323426263905,858.7358358692254,253.0299,35.68713,,0.0,19.396000000000015,15.894999999999982,17.706999999999994,35.291,,,,
GRB070420A,7,506.44,520.972,527.734,498.8419179293986,114.01971113319198,2.616528722140428,4.748274405891405e-12,0.4728441558192248,0.0,0.1170925287059017,7.750577058744166e-12,857.3299022458407,667.4241852457776,189.90571700006308,253.8338,36.07006,,0.0,14.531999999999982,6.762000000000057,38.144000000000005,21.29400000000004,,,,
GRB070420A,8,539.802,552.072,557.482,535.8923854388471,92.3887764720856,2.135980054668026,6.177849753383429e-12,0.4830052369479683,0.0,0.1396639815779243,1.4650220227095687e-11,659.6340484695473,434.9476187834574,224.6864296860899,205.4685,21.80668,,0.0,12.269999999999982,5.409999999999968,33.36200000000002,17.67999999999995,,,,
GRB070420A,9,690.357,696.051,708.754,666.5193047921449,210.3780434893352,5.263769019850434,7.223432179044416e-12,4.5889467569799605,0.0,1.3959659664185269,6.36732387290603e-11,83.31361917660718,21.86728061715599,61.44633855945118,58.49205,8.753392,,0.0,5.694000000000074,12.702999999999975,150.55499999999995,18.397000000000048,,,,
GRB130719A,1,282.835,438.846,715.768,325.5054597217166,320.7851023796959,35.07158570037336,0.0641994590030864,117.6089468411153,1100.2554731174812,30.929327564436395,1.6906651161993649,162.69119431047318,66.77612857685034,95.91506573362284,1.999052,0.4176286,,0.0,156.01100000000002,276.922,,432.93300000000005,,,,
GRB080506A,1,77.217,119.598,138.772,90.03074349425555,188.68238526373344,4.20352760544478,1.0027466785023617e-12,1.315755978103525,0.0,0.3809055248086381,3.431574638613426e-12,904.532527804396,436.2848408342169,468.2476869701791,109.3277,14.22538,,0.0,42.381,19.173999999999992,,61.55499999999999,,,,
GRB050915A,1,186.392,193.118,245.691,2826234.2605097927,19409.96782716905,120174.37739274808,1.2272199797271896e-10,26159746.473271385,95953.72421664638,122402.95552152932,1.4691859085252758e-08,0.0,0.0,0.0,18.2153,2.860953,2.5273,3.08e-11,6.725999999999999,52.57300000000001,52.84268420604995,59.29900000000001,6.521531276799831e+28,0.0,2.759961074069877e+59,0.0
GRB090709A,1,430.692,437.138,481.091,430.69181178000485,3.481372171608986e-05,11.707373934960998,1.2034283764617972,4.029137592918591,8.605672919545697,34.693625268759305,3.2807175950388268,13.897963417423426,5.964503257665628,7.933460159757797,46.78407,6.984969,1.8,4.08e-11,6.4459999999999695,43.95300000000003,153.81857142857143,50.399,4.302659992363269e+28,1.1547209720110004e+52,3.887083679994751e+59,6.415243797755512e+50
GRB090709A,2,502.47,510.492,549.224,502.4728970607062,2.6170339331241188e-05,22.859143699200818,2.122361097237109,2.462837940479111,3.4679994349124668,24.528524490927744,1.814956966717837,42.24131988146687,14.356431461980264,27.8848884194866,41.51476,6.198832,1.8,4.08e-11,8.021999999999991,38.73200000000003,71.77800000000002,46.75400000000002,4.302659992363269e+28,3.509646448731111e+52,3.449279767127975e+59,2.1018543988636494e+51
GRB120922A,1,171.439,174.949,196.433,161.3848594166441,51.609873947658926,7.293770440123796,3.6277189085741632,1522246.472217358,18199.85135485652,5044.83722494515,1043.0931977901766,386.5561192996221,37.58741908985568,348.9687002097664,61.27127,9.315358,3.1,3.44e-11,3.5100000000000193,21.48399999999998,41.814390243902444,24.994,8.35133394580663e+28,8.263237977338257e+53,1.3097686465320462e+60,1.3554963474068517e+53
GRB081221A,1,98.449,117.307,146.423,61.42870360846242,369.4063875018142,8.62906545829415,2.280019740024562e-12,4.652671328009448,0.0,1.2252382479415032,1.1615896076002092e-11,637.1875909410442,255.8082166662425,381.37937427480176,26.53094,5.698558,,0.0,18.858000000000004,29.116,,47.974000000000004,,,,
GRB091026A,1,105.924,135.778,175.772,114.24417158661042,51.07436927759023,12.732106609196748,7.854106495528025,10.963234960597786,70.08863070846903,4.81244891158083,27.46992738638692,252.49683470373617,56.123232385077806,196.3736023186584,15.08029,2.902262,,0.0,29.853999999999985,39.994,,69.84799999999998,,,,
GRB051028A,1,427.038,434.827,450.132,410.0574934494063,169.0997278643501,3.9779646434834097,5.800713790053634e-12,0.3476011445030649,0.0,0.1027926811595355,5.333880959670008e-12,589.815444634979,199.6951671440189,390.1202774909602,113.8388,13.90778,,0.0,7.788999999999987,15.305000000000007,,23.093999999999994,,,,
GRB051028A,2,1091.995,1096.825,1102.043,1084.2772304290447,75.85673188051179,1.7755193603407025,3.3112254864860967e-12,0.20192606183677,0.0,0.058409533967925,3.897885805039398e-12,178.37686746367547,96.35175796683173,82.02510949684373,79.48333,11.84877,,0.0,4.830000000000155,5.217999999999847,664.9569999999999,10.048000000000002,,,,
GRB080315A,1,147.519,156.685,169.893,161.3205011621914,3.944093956327637e-06,5.134435536544573,15.67867948686161,5580364304.11116,44.05196165866232,137819.4240187319,47488432.60110624,65.32174871633273,0.0,65.32174871633273,46.99016,7.004889,,0.0,9.165999999999997,13.207999999999998,,22.373999999999995,,,,
GRB060204B,1,88.977,96.136,104.98,86.92701650189834,69.3176708918167,1.5769542056916106,1.6718965716176506e-12,0.4309474650868539,0.0,0.1194180315195687,4.678015548972501e-12,254.93436738132823,61.14280698487683,193.79156039645144,68.9413,10.27882,,3.29e-11,7.158999999999992,8.844000000000008,,16.003,,,,
GRB060204B,2,104.98,109.944,118.085,101.48532819573346,60.1390242679809,1.3854297752776945,5.097147442709677e-12,0.3451677211744214,0.0,0.0970026354728109,1.2996080350837707e-11,433.439140416717,129.40604199238624,304.0330984243308,123.5066,15.09249,,3.29e-11,4.963999999999999,8.140999999999991,16.003,13.10499999999999,,,,
GRB130518A,1,150.381,159.759,165.39,143.4344960661714,96.36485933854333,2.249333895115098,1.1128338376005974e-11,0.6100681095796935,0.0,0.1860155926687625,3.3024911435315776e-11,858.8019303804423,525.6971702546793,333.10476012576294,335.6342,43.91703,2.488,0.0,9.377999999999986,5.631,43.11381880733945,15.008999999999986,6.39831103884506e+28,1.2666513684274751e+54,4.9502860168552605e+60,2.943620476430833e+53
GRB080507A,1,99.581,102.329,105.901,95.19784966902937,48.23957646868426,1.1139244612690362,1.6126877619040073e-11,0.1819672986002963,0.0,0.0532407549756021,2.7983704055011145e-11,885.9699931244556,352.3447201509957,533.6252729734599,301.2602,43.27032,,0.0,2.7479999999999905,3.5720000000000027,,6.319999999999993,,,,
GRB080507A,2,176.632,206.527,222.273,183.5960660126389,174.16325658581584,3.979742170172063,2.1532868129095717e-12,2.368184837979541,0.0,0.7031497460191798,1.3970752076272204e-11,639.1436689389255,159.38948362007488,479.75418531885066,75.95298,13.35795,,0.0,29.894999999999982,15.74600000000001,77.051,45.64099999999999,,,,
GRB130502B,1,88.923054745737,111.357,136.998,77.66277284435536,263.13069771223456,6.022500456030014,1.3121206370186869e-11,1.111269066224764,0.0,0.3015938607106935,2.4087116430860975e-11,5613.805313463779,1194.7856266700833,4419.019686793697,413.7542,78.8857,,0.0,22.433945254262994,25.64099999999999,,48.074945254262985,,,,
GRB060424A,1,127.613,131.405,139.616,610015.4964461924,168408.72974232712,173916.5216458287,1.5816575174997964e-09,4842120.427195154,218264.0841904441,204855.71936677056,4.938031180626962e-09,0.0,0.0,0.0,150.7455,18.83331,,0.0,3.7920000000000016,8.211000000000013,,12.003000000000014,,,,
GRB060424A,2,279.216,288.031,294.3,274.01915510680595,94.58192317362558,2.2007505721314344,5.916049188300685e-12,0.492325510230722,0.0,0.1496423546879004,1.4498088531765947e-11,474.68662702024034,199.99599944245531,274.690627577785,184.4431,20.41708,,0.0,8.814999999999998,6.2690000000000055,151.603,15.084000000000003,,,,
GRB120918A,1,316.137,777.462,939.491,383.80357263072034,6.450174813186534,447.8501701633542,2.282015054807407,707.2418594910711,6.011887252822256,142.428570779053,3.055291493852338,677.6139897153106,548.7280549600335,128.88593475527705,4.792767,0.9833979,,0.0,461.325,162.029,,623.354,,,,
GRB090927A,1,85.08,88.67,106.789,92.23619983569216,63.02778467991541,1.4777217488892982,1.519208324749374e-11,0.5610595673253413,0.0,0.148764073138766,5.477240312039709e-11,661.6710509688044,0.0,661.6710509688044,316.8219,43.63808,,0.0,3.5900000000000034,18.119,,21.709000000000003,,,,
GRB090927A,2,145.332,154.895,167.204,133.71663145781457,151.71674410809908,3.525205032206948,2.9067235324039894e-11,0.589509874288602,0.0,0.1828169335684303,5.4340682075068886e-11,4044.964136965345,1289.077087185069,2755.8870497802754,633.1762,79.8966,,0.0,9.563000000000017,12.308999999999997,60.251999999999995,21.872000000000014,,,,
GRB090927A,3,198.383,213.761,225.624,192.47326494505091,140.5037294611487,3.181545027589501,2.4528826555856375e-11,0.3253951969589106,0.0,0.1022151922817845,2.918620491348068e-11,8602.623858667472,3773.032901213863,4829.590957453609,972.5371,112.4845,,0.0,15.377999999999986,11.863,53.051000000000016,27.240999999999985,,,,
GRB090927A,4,262.606,272.492,276.152,258.3134527558367,81.92875849105219,1.8596378197796253,1.0345470498838775e-11,0.2798433661774343,0.0,0.0980628049947318,2.015765589846852e-11,1818.1476544187217,1253.543933390434,564.6037210282877,361.8904,46.81868,,0.0,9.886000000000024,3.659999999999968,64.22299999999998,13.545999999999992,,,,
GRB100316D,1,269.067,273.231,317.086,261.92371691004195,32.245455646056584,6.923236418282859,97.37591965656064,1.6625487098533756,11.218494478665312,0.6672712578522006,107.20256774146726,2603.8578055554103,335.77648643833925,2268.081319117071,418.758,53.50301,0.0591,6.77e-11,4.163999999999987,43.85500000000002,254.0524974034558,48.019000000000005,8.245386249543232e+26,2.1004491371162112e+51,3.3779873765913785e+57,4.6327197174447176e+49
GRB100316D,2,354.872,359.729,369.835,353.0866099791782,12.024785723114771,2.97744959227853,21.507876335442663,1.5482497343430472,10.062354637360436,0.7423862026898225,46.86437355709826,171.1229419361457,70.69914432473678,100.42379761140892,123.8942,15.52658,0.0591,6.77e-11,4.856999999999971,10.105999999999995,85.805,14.962999999999965,8.245386249543232e+26,1.3803942556452165e+50,9.994150407464158e+56,9.770604532205119e+48
GRB111204A,1,86.699,97.332,110.617,75.53315998088594,137.20617120621705,3.076250659375066,7.402395014021483e-13,0.6726045263469731,0.0,0.1863571956508887,1.6812705570565636e-12,378.9180916184675,188.62141079916643,190.29668081930103,63.02271,9.39999,,5.67e-11,10.632999999999996,13.28500000000001,,23.918000000000006,,,,
GRB050911A,1,615.428,806.321,935.525,607.5258823314421,1294.2379258629946,29.999792378818388,6.624151767365656e-12,9.677426483857491,0.0,2.86465568683755,2.2766125809010154e-11,9437.160170105944,4040.631801122016,5396.528368983926,94.6014,14.96805,,0.0,190.89300000000003,129.20399999999995,,320.097,,,,
GRB090401B,1,188.559,193.356,237.408,191.51834981318345,17.514038424428417,0.329692407589671,2.38744122887409e-16,0.276544754052321,0.0,0.0,1.2171993183774148e-16,21.221125341310007,2.078472805841079,19.14265253546893,28.99282,4.322001,,4.58e-11,4.796999999999997,44.05199999999999,,48.84899999999999,,,,
GRB101213A,1,149.366,155.861,168.436,153.12435760431708,5.919684780089787e-06,8.685035857059006,29.096467210573216,0.7892480195919943,0.94306225527714,6.0661926430401145,19.532253147699773,209.37075012760343,68.31504566372116,141.0557044638823,527.771,66.2394,0.414,3.97e-11,6.494999999999976,12.575000000000017,105.63366336633665,19.069999999999993,7.077074101245448e+27,9.3193140993635e+51,2.3491646844354137e+59,6.9100734853172494e+50
GRB101213A,2,181.818,182.469,187.509,181.24361332859596,8.180781424240369,0.1539132001708017,1.5887089240130988e-15,0.0,0.0,0.0,8.50909352554993e-18,67.50289102141056,35.866428040224484,31.636462981186085,255.3311,34.36845,0.414,3.97e-11,0.650999999999982,5.039999999999992,32.452,5.690999999999974,7.077074101245448e+27,3.0046252576361734e+51,1.1365058007318459e+59,7.465366568788558e+50
GRB120722A,1,268.311,269.818,305.272,267.39368166367694,1.0572240779255908,13.547923764150962,58.721864969765,0.7991766686162323,0.9108081716242066,1.512721783076832,10.02913401085714,630.9517861564997,43.31887852443207,587.6329076320676,78.84965,11.75425,0.9586,8.279999999999999e-11,1.507000000000005,35.45400000000001,136.99121821709383,36.96100000000001,1.9693585569789797e+28,1.5700369623051527e+53,1.9620653698271363e+59,8.319781375966211e+51
GRB100615A,1,179.104,226.828,480.158,155.8219716959969,146.8680101598271,46.85068946826121,14.264494158206524,1284564.4877257398,36905.90469416148,13516.690332258411,141112.80270436552,1141.8436984637383,240.8932427303456,900.9504557333926,12.21899,2.068683,1.398,5.23e-11,47.72399999999999,253.33,74.6889074228524,301.054,3.1469388067919795e+28,5.92575839899644e+53,6.341216640873982e+58,4.7200730237078606e+51
GRB090929B,1,115.081,122.513,126.312,107.02825771476375,87.90936792871626,2.0301466179577794,1.9657647572920687e-11,0.1724804263754589,0.0,0.0514656053711093,1.810498827958585e-11,1937.4856553878155,1354.8106483085471,582.675007079268,573.0451,67.12799,,3.83e-11,7.432000000000002,3.7989999999999924,,11.230999999999995,,,,
GRB090929B,2,216.619,220.226,230.926,215.23941035132628,4.995712089407792,5.257936530398241,218.3970451850224,0.4968621827589054,1.719075879531874,0.4953132717634052,7.449722685331187,745.1735229727881,207.1276174592994,538.0459055134887,258.1329,29.55088,,3.83e-11,3.6069999999999993,10.699999999999989,101.538,14.306999999999988,,,,
